Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,,,,,,,
61551,Wind,5380,9/01/2010 7:00,TRAYNING,WA,-31.1122,117.7919,"Trayning (NW of Merredin) was struck by a thunderstorm about 5pm which lifted roofs, felled trees and cut power and which police described as a mini tornado"". A local football ground lost its grandstand roof and many other buildings had shifted off their foundations. About 10 properties were damaged by the storm.""",,,,,,,
61552,Wind,5382,15/01/2010 12:53,LEARMONTH AERODROME,WA,-22.2317,114.0872,A severe thunderstorm caused strong wind gusts at Learmonth at 20:53 WST. No damage is known to have occurred.,,,,,,,
61553,Wind,5524,28/04/2010 9:41,KUNUNURRA AERODROME,WA,-15.7844,128.7133,Nil reports of damage.,,,,,,,
61554,Wind,5528,31/01/2010 8:51,KUNUNURRA AERODROME,WA,-15.7844,128.7133,Thunderstorms in the Kimberley produced severe wind gusts at Wyndham and Kununurra. No damage was reported.,,,,,,,
61554,Wind,5529,31/01/2010 9:10,WYNDHAM AERODROME,WA,-15.5053,128.1519,Thunderstorms in the Kimberley produced severe wind gusts at Wyndham and Kununurra. No damage was reported.,,,,,,,
61555,Rain,3506,9/02/2010 9:00,MUNGLINUP,WA,-33.7078,120.8647,This one hour fall had an AEP of < 1 % or ARI exceeding 100 years,,,,,,,
61555,Wind,5768,9/02/2010 21:35,NORSEMAN,WA,-32.1961,121.7781,The most intense storms occurred in the Great Southern and adjacent southern districts with strong convergence into the base of a trough. A storm at 4:30pm at Dumbleyung damaged about 30 buildings including the primary school and the verandah of the tavern though fortunately there were no injuries. Building damage was also sustained at Gnowangerup.,,,,,,,
61556,Wind,5769,14/02/2010 21:54,MARBLE BAR,WA,-21.1717,119.7458,NULL,,,,,,,
61557,Wind,5770,25/02/2010 16:56,MORAWA,WA,-29.2117,116.0106,"Thuderstorm in the Central West, radar showed the cell very close to Morawa ",,,,,,,
61558,Rain,3507,21/03/2010 9:00,MOUNT MAGNET,WA,-28.0625,117.8481,NULL,,,,,,,
61559,Wind,5773,22/03/2010 14:58,BADGINGARRA,WA,-30.3986,115.5542,The severe gust at Badgingarra was due to the second severe thunderstorm.,,,,,,,
61559,Hail,3176,22/03/2010 15:30,WEMBLEY,WA,-31.9364,115.8136,Hail fell predominantly in the Northern and Western Suburbs of Perth but was as far north as Badgingarra and extended through some southern suburbs to,,,,,,,
61559,Hail,3177,22/03/2010 15:30,JANDAKOT,WA,-32.1219,115.8431,NULL,,,,,,,
61559,Hail,3178,22/03/2010 15:30,GLENDALOUGH,WA,-31.9183,115.8239,NULL,,,,,,,
61559,Hail,3179,22/03/2010 15:30,CARINE,WA,-30.8586,119.7047,NULL,,,,,,,
61559,Hail,3180,22/03/2010 15:30,LAKE MONGER,WA,-31.9289,115.8269,NULL,,,,,,,
61559,Rain,3515,22/03/2010 15:30,MOODIARRUP,WA,-33.6208,116.8197,Highest 24hr rainfall associated with this event.,,,,,,,
61559,Rain,3516,22/03/2010 15:30,WANNEROO,WA,-31.7472,115.8031,Highest 24hr total in the metro area.,,,,,,,
61559,Rain,3517,22/03/2010 15:30,PINGELLY,WA,-32.5342,117.0864,NULL,,,,,,,
61559,Wind,5772,22/03/2010 15:47,OCEAN REEF,WA,-31.7539,115.7342,The severe wind gust at Ocean Reef occurred during the passage of the first severe thunderstorm.,,,,,,,
61559,Rain,3508,22/03/2010 16:00,JARRAHDALE,WA,-32.3375,116.0608,"Jarrahdale (southeast of Perth) recorded a total of 57.2 mm, of this total 54.2 mm fell in one hour and 44.2 mm fell in 30 minutes. This rainfall exceeds the 1 in 100 year ARI for periods of 15 minutes to one hour.",,,,,,,
61559,Wind,5774,22/03/2010 16:30,JANDAKOT,WA,-32.1069,115.8672,The severe wind gust at Jandakot occurred during the passage of the first severe thunderstorm.,,,,,,,
61559,Wind,5771,22/03/2010 19:14,CUNDERDIN,WA,-31.675,117.2533,The severe wind gust at Cunderdin was due to a cell that developed on the eastern edge of the thunderstorm area.,,,,,,,
61560,Rain,3509,3/04/2010 4:30,KAMBALDA,WA,-31.2136,121.6244,Thunderstorms caused flash flooding between 0430 and 0630. A total of 77 mm rain fell. About 20 houses sustained flooding.,,,,,,,
61561,Rain,3510,14/04/2010 9:00,COWARAMUP,WA,-33.8517,115.095,NULL,,,,,,,
61561,Wind,5776,14/04/2010 9:34,BUSSELTON JETTY,WA,-33.6439,115.3442,NULL,,,,,,,
61561,Wind,5775,14/04/2010 13:45,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
61562,Rain,3511,13/05/2010 9:00,NEWDEGATE AGRICULTURAL RESEARCH STATION,WA,-33.1133,118.8339,During the heavy falls 22.6 mm fell in 11 minutes and 82 mm fell in just under 3 hours. This event exceeded a 1 in 100 year event in the 1 to 6 hour time frame and was a 1 in 20 to 50 year event over 24 hours. In terms of Annual Exceedence Probability (AEP) the 82mm which fell in 3 hours has an AEP of less than 1 %. The 84mm in 24 hours has an AEP of between 5% and 2%.,,,,,,,
61563,Rain,3512,16/05/2010 9:00,NAPIER DOWNS,WA,-17.3314,124.8175,Napier Downs set a new daily rainfall record on 16 May and the ARI was 1 in 20 to 50 year event or an AEP of berween 5% and 10%.,,,,,,,
61564,Rain,3513,19/05/2010 9:00,LOMBADINA POINT,WA,-16.5386,122.8175,NULL,,,,,,,
61565,Tornado,1101,22/05/2010 12:00,HARVEY,WA,-33.0778,115.8944,"A stormspotter reportedly sighted the tornado. Direction of path was from west to east with a length of 2km. The spotter reported tree branches snapped, trees uprooted, roofing tiles lifted and damage to buildings.",,,,,,,
61566,Tornado,1102,26/05/2010 22:00,ROCKINGHAM,WA,-32.2814,115.7269,"An eyewitness reported seeing the tornado shortly after 10pm on the 26th from his property on Bibanup Court, Hillman. He reported a general west to east track with a speed approximately 30-40 km/h.",,,,,,,
61566,Rain,3514,27/05/2010 9:00,FOREST GROVE,WA,-34.0811,115.1331,Heavy rain occurred ahead of the front in the Southwest District. The heaviest fall in the 24hrs to 9am on the 27th was 77mm at Forest Grove.,,,,,,,
61567,Rain,3518,8/07/2010 15:30,BADGINGARRA,WA,-30.3986,115.5542,This was the first significant front for the season bringing much needed rain to dams and agricultural regions.,,,,,,,
61567,Tornado,1103,8/07/2010 22:00,PARKWOOD,WA,-32.0486,115.9208,A suspected weak tornado at 10pm Thursday night caused a narrow trail of damage in Perth's southern suburb of Parkwood including the felling of a large tree that fell on a house trapping a man who required hospitalisation.,,,,,,,
61567,Wind,5784,9/07/2010 4:46,NORTH ISLAND,WA,-28.3017,113.5964,NULL,,,,,,,
61567,Tornado,1104,9/07/2010 14:00,MANDURAH,WA,-32.5294,115.7233,suspected tornado in the cold pool caused a trail of damage in Dudley Park adn Coodanup in Mandurah at about 2pm Friday.,,,,,,,
61568,Wind,5777,12/07/2010 5:11,CAPE NATURALISTE,WA,-33.5314,115.0025,NULL,,,,,,,
61569,Tornado,1217,7/06/2012 4:00,Perth,WA,-31.9,115.9,Wind speeds estimated from a damage survey carried out by Geoff Boughton. Path width estimated from damage survey path on map.,,,,,,,
61569,Tornado,1218,7/06/2012 4:00,York,WA,-31.9,116.8,No official report of this event,,,,,,,
61570,Hail,3797,12/07/2012 12:00,BUNBURY,WA,-33.3403,115.6419,No damage reported from this hail,,,,,,,
61571,Wind,6871,28/10/2010 3:48,FORREST AERODROME,WA,-30.8436,128.1122,A thunderstorm produced a severe wind gust at Forrest.,,,,,,,
61572,Hail,3940,19/11/2010 0:00,MANJIMUP,WA,-34.2406,116.1461,Hail damaged fruit growing in the Manjimup area.,,,,,,,
61573,Wind,6872,22/11/2010 5:42,LAVERTON,WA,-28.6233,122.4011,NULL,,,,,,,
61574,Hail,3941,29/11/2010 0:00,Bullara Station,WA,-22.66,114.18,Marble sized hail.,,,,,,,
61574,Tornado,1241,29/11/2010 0:00,Bullara Station,WA,-22.66,114.18,A small tornado was reported.,,,,,,,
61575,Wind,6873,1/01/2011 7:32,MOUNT MAGNET,WA,-28.0625,117.8481,Mt Magnet aerodrome recorded a severe wind gust from a thunderstorm in the afternoon.,,,,,,,
61576,Tornado,1242,5/01/2011 0:00,BOYUP BROOK,WA,-33.8333,116.3906,"A possible tornado was reported at Boyup Brook where some trees were felled, water was drained from a dam and 35mm of rain was recorded during the event.",,,,,,,
61576,Wind,6874,5/01/2011 6:26,JACUP,WA,-33.7783,119.2878,Strong gusts were recorded at Jacup (52kts) and Esperance (49kts).,,,,,,,
61576,Rain,4862,5/01/2011 7:00,MERREDIN,WA,-31.4828,118.2856,Merredin AGWA recorded 29.8mm in an hour from 3pm and 58.4mm in 3 hours from 3pm. The 1hr rainfall exceeded the 1 in 20 yr amount with the 3hr rainfall very close to the 1 in 100 yr amount. Ninghan Station recorded 91.6mm in the 24hrs to 9am (06/01) and Nangeehan 70mm over the same period.,,,,,,,
61577,Wind,6875,7/01/2011 8:57,KUNUNURRA AERODROME,WA,-15.7844,128.7133,55kt gust at Kununurra aerodrome during an afternoon thunderstorm (4.57pm WST).,,,,,,,
61578,Wind,6876,9/01/2011 16:03,LEGENDRE ISLAND,WA,-20.3881,116.8806,51kt gust at Legendre Island at 12:03am WST.,,,,,,,
61579,Wind,6877,18/01/2011 13:55,LEARMONTH AERODROME,WA,-22.2317,114.0872,52kt gust at Learmonth airport at 9.55pm WST.,,,,,,,
61580,Wind,6878,20/01/2011 5:38,FORREST AERODROME,WA,-30.8436,128.1122,Forrest aerodrome recorded a 49kt wind gust at 1:38pm WST.,,,,,,,
61581,Wind,6879,23/01/2011 9:56,PORT HEDLAND,WA,-20.3103,118.6008,54kt gust at Port Hedland airport at 5:56pm WST.,,,,,,,
61581,Wind,6880,23/01/2011 11:48,PARABURDOO,WA,-23.1958,117.7039,51kt gust at Paraburdoo airport at 7:48pm WST.,,,,,,,
61582,Wind,6881,27/01/2011 11:24,MORAWA,WA,-29.2117,116.0106,49kt gust at Morawa aerodrome at 7:24pm WST.,,,,,,,
61583,Wind,6883,27/01/2011 18:32,FITZROY CROSSING AERODROME,WA,-18.1786,125.5611,NULL,,,,,,,
61583,Wind,6882,27/01/2011 18:46,WYNDHAM AERODROME,WA,-15.5053,128.1519,NULL,,,,,,,
61583,Wind,6885,28/01/2011 10:22,GILES METEOROLOGICAL STATION,WA,-25.0306,128.3,NULL,,,,,,,
61583,Wind,6884,28/01/2011 12:49,KALGOORLIE AERODROME,WA,-30.7761,121.4578,NULL,,,,,,,
61584,Wind,6886,29/01/2011 2:50,GERALDTON AERODROME,WA,-28.7942,114.7011,NULL,,,,,,,
61584,Wind,6887,29/01/2011 5:23,DALWALLINU,WA,-30.2797,116.6611,NULL,,,,,,,
61584,Wind,6888,29/01/2011 7:02,CUNDERDIN AERODROME,WA,-31.6228,117.2164,NULL,,,,,,,
61585,Wind,6889,28/01/2011 17:42,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
61586,Wind,6890,30/01/2011 15:37,WYNDHAM AERODROME,WA,-15.5053,128.1519,Wyndham also recorded 26.2mm of rain in this event.,,,,,,,
61587,Wind,6891,30/01/2011 5:24,MEEKATHARRA,WA,-26.5911,118.4967,NULL,,,,,,,
61587,Wind,6892,30/01/2011 9:45,NORSEMAN,WA,-32.1961,121.7781,NULL,,,,,,,
61587,Wind,6893,30/01/2011 11:17,LEONORA,WA,-28.8853,121.3311,NULL,,,,,,,
61588,Wind,6894,2/02/2011 0:00,MUKINBUDIN,WA,-30.9142,118.2067,NULL,,,,,,,
61589,Wind,6895,3/02/2011 9:03,SOUTHERN CROSS,WA,-31.2272,119.3267,Maximum recorded gust 46kts but radar and damage reports suggest potentially more severe storm to the north.,,,,,,,
61590,Wind,6896,5/02/2011 14:57,VARANUS ISLAND,WA,-20.6497,115.5758,NULL,,,,,,,
61592,Rain,4863,10/02/2011 22:00,NUNGARIN,WA,-31.1867,118.1011,NULL,,,,,,,
61593,Rain,4864,11/02/2011 1:00,MADOONGA,WA,-26.9342,117.5936,NULL,,,,,,,
61594,Rain,4865,12/02/2011 0:00,DENHAM,WA,-25.9267,113.5342,NULL,,,,,,,
61594,Rain,4866,12/02/2011 0:00,MARDIE,WA,-21.1897,115.9792,NULL,,,,,,,
61595,Rain,4867,16/02/2011 1:00,LAVERTON,WA,-28.6233,122.4011,NULL,,,,,,,
61595,Rain,4868,16/02/2011 1:00,YUNDAMINDRA,WA,-29.25,122.1039,Heavy falls at numerous locations around the Goldfields.,,,,,,,
61596,Wind,6897,27/02/2011 6:18,MEEKATHARRA,WA,-26.5911,118.4967,NULL,,,,,,,
61597,Wind,6898,28/02/2011 7:00,ELLENBROOK,WA,-31.765,115.9875,Severe structural damage to homes in the northeastern suburbs.,,,,,,,
61597,Rain,4869,28/02/2011 7:00,MUNDARING,WA,-31.8972,116.1711,NULL,,,,,,,
61598,Wind,6899,18/03/2011 8:37,MOUNT MAGNET,WA,-28.0625,117.8481,NULL,,,,,,,
61599,Wind,6900,21/03/2011 12:00,TOODYAY,WA,-31.5514,116.4639,"Fallen trees and powerlines, nine houses damaged, some severely.",,,,,,,
61599,Rain,4870,21/03/2011 12:00,TOODYAY,WA,-31.5514,116.4639,Numerous roads closed due to flooding and debris.,,,,,,,
61600,Wind,6901,25/04/2011 11:17,NORSEMAN,WA,-32.2244,121.0756,NULL,,,,,,,
61601,Waterspout,45,4/05/2011 6:00,,,-33.64,115.01,NULL,,,,,,,
61602,Tornado,1243,20/05/2011 0:00,CANNING VALE,WA,-32.0803,115.9153,The tornado was associated with a cold front crossing the west coast.,,,,,,,
61603,Tornado,1244,29/05/2011 13:00,BUNBURY,WA,-33.3403,115.6419,NULL,,,,,,,
61605,Tornado,1245,30/06/2011 3:10,MANDURAH,WA,-32.5294,115.7233,NULL,,,,,,,
61606,Tornado,1246,22/07/2011 7:26,SERPENTINE,WA,-32.3744,115.9964,NULL,,,,,,,
61607,Tornado,1247,27/07/2011 14:30,WAROONA,WA,-32.8289,115.8808,NULL,,,,,,,
61608,Rain,4876,2/10/2011 5:30,WONGAN HILLS,WA,-30.8936,116.7186,Wongan Hills AGWA recorded 53.2mm and just reached the 1 in 10 year Annual Exceedance Probability for 3 hour rainfall.,,,,,,,
61609,Rain,4877,8/10/2011 9:15,DONNYBROOK,WA,-33.5767,115.8214,NULL,,,,,,,
61610,Hail,3943,8/10/2011 22:00,LYNWOOD,WA,-32.0464,115.9183,NULL,,,,,,,
61611,Hail,3944,12/10/2011 5:48,SALMON GUMS,WA,-32.9803,121.6447,NULL,,,,,,,
61611,Rain,4878,12/10/2011 5:48,SALMON GUMS,WA,-32.9803,121.6447,NULL,,,,,,,
61612,Hail,3945,22/10/2011 3:50,ELLENDALE,WA,-17.9269,124.8119,NULL,,,,,,,
61613,Wind,6932,26/10/2011 6:30,SANDSTONE,WA,-27.9883,119.2961,Damage to Shire offices and hotel due to hail and wind.,,,,,,,
61613,Rain,4879,26/10/2011 6:30,GERALDTON,WA,-28.7792,114.6144,NULL,,,,,,,
61614,Rain,4906,27/10/2011 5:30,SCADDAN,WA,-33.4439,121.7258,NULL,,,,,,,
61614,Wind,7046,27/10/2011 5:31,SOUTHERN CROSS,WA,-31.2272,119.3267,NULL,,,,,,,
61615,Rain,4907,31/10/2011 0:00,DOOLGUNNA,WA,-25.69,119.2233,Also 64.8mm at Packsaddle Farm.,,,,,,,
61616,Rain,4908,1/11/2011 0:00,COSSACK,WA,-20.6783,117.1886,Also 68mm at Weelarrana.,,,,,,,
61617,Rain,4909,3/11/2011 4:30,BOKAL,WA,-33.44,116.9036,"Also 87.2mm at Beaumont, 64mm at Dumbleyung, 58.2mm at Albany Airport etc.",,,,,,,
61617,Rain,4911,3/11/2011 6:00,ALBANY AERODROME,WA,-34.9442,117.8072,NULL,,,,,,,
61617,Rain,4910,3/11/2011 8:00,BROOKTON,WA,-32.3708,117.0131,NULL,,,,,,,
61618,Rain,4918,4/11/2011 4:05,LEINSTER,WA,-27.9203,120.6967,Leinster Aerodrome also recorded a gust to 39kts at 0414UTC.,,,,,,,
61619,Wind,7049,16/11/2011 7:06,LAVERTON,WA,-28.6233,122.4011,NULL,,,,,,,
61620,Rain,4919,20/02/2011 0:00,MOUNT VERNON,WA,-24.2297,118.2383,Also 52.4mm at Bulloo Downs and 57.4mm at Tangadee in the 24 hours until 9am WST 21/11/11.,,,,,,,
61620,Wind,7052,20/11/2011 9:14,NEWMAN,WA,-23.3583,119.7303,NULL,,,,,,,
61621,Rain,4920,6/12/2011 1:00,HYDEN,WA,-32.4492,118.9108,"Amrista Park, Hyden and Kalgarin all recorded a Average Reccurance Interval of between 50 and 100 years with an AEP of between 1% and 2%. 24 hour rainfall totals were 109mm for Amrista Park and 94mm for Karlgarin.",,,,,,,
61621,Rain,4921,6/12/2011 1:00,NAREMBEEN,WA,-32.0628,118.3944,"Swanara, Narembeen and Codg Codger all recorded a Average Reccurance Interval of between 20 and 50 years with an AEP of between 2% and 5%. 24 hour rainfall totals were 90mm for Swanara and 76.6mm for Codg Codgen.",,,,,,,
61621,Wind,7054,6/12/2011 4:37,CUNDERDIN AERODROME,WA,-31.6228,117.2164,NULL,,,,,,,
61622,Rain,4922,12/12/2011 1:00,WILLIAMS,WA,-33.0247,116.8814,"Also: Wandering 88.4mm, Wagin 87mm, Narrogin 84.4mm, Dumbleyung 71mm, Mandurah 69.4mm.%D %D Perth Metro received 43.6mm in the 24hours to 9am WST on the 13th November. The maximum 10 minute rainfall was 17.6mm (2203-2212 WST), 30 minute rainfall was 36.4mm (2201-2230 WST) and 60 minute rainfall was 37.8mm (2149-2248 WST).",,,,,,,
61623,Wind,7058,21/12/2011 13:05,HALLS CREEK AERODROME,WA,-18.2308,127.6714,NULL,,,,,,,
61624,Wind,7059,27/12/2011 7:12,PARABURDOO,WA,-23.1958,117.7039,NULL,,,,,,,
61625,Wind,7060,30/12/2011 0:00,BODDINGTON,WA,-32.8019,116.4714,Hail and strong winds were reported in Boddington.,,,,,,,
61625,Rain,4928,31/12/2011 1:00,Katanning,WA,-32.6581,116.5519,Also: 67.8mm at Culford and 61.4mm at Bannister in the 24 hours until 9am on 1/1/12.,,,,,,,
61626,Wind,7061,4/01/2012 6:00,KALANNIE,WA,-30.2956,117.1694,A house lost its roof in a thunderstorm. Damage to homes also in Ejanding and Northam.,,,,,,,
61626,Hail,3976,4/01/2012 6:00,PAYNES FIND,WA,-29.2625,117.6847,Paynes Find in the southern Gascoyne sent in a report via their mdf on 4th January 2012 at 6pm of RMKS:Past Hail 25-30mm in size for 3-5mins. A 'Slight or moderate thunderstorm with hail' was reported as past weather.,,,,,,,
61627,Tornado,1258,5/01/2012 0:00,MOREE,WA,-33.1367,116.8414,NULL,,,,,,,
61628,Wind,7062,5/01/2012 9:02,LEONORA,WA,-28.8853,121.3311,NULL,,,,,,,
61629,Wind,7063,15/01/2012 9:08,CURTIN AIRPORT,WA,-17.5792,123.8211,NULL,,,,,,,
61630,Wind,7064,17/01/2012 6:46,PARABURDOO,WA,-23.1958,117.7039,NULL,,,,,,,
61631,Wind,7065,18/01/2012 12:32,WYNDHAM AERODROME,WA,-15.5053,128.1519,NULL,,,,,,,
61632,Rain,4931,18/01/2012 1:00,BERKSHIRE VALLEY,WA,-30.5481,116.1358,NULL,,,,,,,
61634,Rain,4941,19/01/2012 19:00,MANDURAH,WA,-32.5294,115.7233,53mm in the 6 hours ending at 9am WST with a 10-20 year ARI.,,,,,,,
61634,Rain,4938,19/01/2012 20:20,SERPENTINE,WA,-32.3744,115.9964, %D %D,,,,,,,
61634,Rain,4939,19/01/2012 20:20,SERPENTINE,WA,-32.3744,115.9964, %D %D,,,,,,,
61634,Rain,4940,19/01/2012 20:45,JARRAHDALE,WA,-32.3375,116.0608,43mm in 60 minutes to 5:45am WST which is a 50-100 year ARI.,,,,,,,
61634,Rain,4936,20/01/2012 0:00,MINGAH SPRINGS,WA,-24.9472,118.7106, Mingah Springs in the Gascoyne recorded 99.4 mm to 9 am 20 January which has an AEP of between 5% and 10% or an ARI of between 10 and 20 years.,,,,,,,
61634,Rain,4937,20/01/2012 0:00,CHIDLOW,WA,-31.8572,116.2719, Chidlow recorded 86.4 mm to 9 am 20 January which has an AEP of between 5% and 10% or an ARI of between 10 and 20 years.%D %D %D,,,,,,,
61635,Wind,7066,21/01/2012 7:55,TELFER,WA,-21.7072,122.2278,NULL,,,,,,,
61636,Wind,7104,22/01/2012 5:19,ROEBOURNE,WA,-20.7711,117.1453,Associated with a line of thunderstorms,,,,,,,
61637,Wind,7105,7/02/2012 20:36,GOOSEBERRY HILL,WA,-34.6067,150.8346,A Strong easterley gradient produced strong winds across the southern half of the state including perth,,,,,,,
61637,Wind,7106,7/02/2012 20:36,GOOSEBERRY HILL,WA,-34.6067,150.8346,A Strong easterley gradient produced strong winds across the southern half of the state including perth,,,,,,,
61637,Wind,7107,7/02/2012 20:36,GOOSEBERRY HILL,WA,-34.6067,150.8346,A Strong easterley gradient produced strong winds across the southern half of the state including perth,,,,,,,
61637,Wind,7108,7/02/2012 20:36,GOOSEBERRY HILL,WA,-34.6067,150.8346,A Strong easterley gradient produced strong winds across the southern half of the state including perth,,,,,,,
61639,Wind,7109,16/02/2012 9:03,MARBLE BAR,WA,-21.1864,119.7114,NULL,,,,,,,
61639,Wind,7110,16/02/2012 9:03,MARBLE BAR,WA,-21.1864,119.7114,NULL,,,,,,,
61639,Wind,7111,16/02/2012 9:03,MARBLE BAR,WA,-21.1864,119.7114,NULL,,,,,,,
61640,Wind,7112,18/02/2012 8:28,LEONORA,WA,-28.8853,121.3311,An afternoon thunderstorm produced a gust of 70 knots at leonora aerodrome.,,,,,,,
61641,Rain,4972,20/02/2012 0:00,Koorda,WA,-30.83,117.48,Flashing and downed power lines reported in Koorda,,,,,,,
61642,Rain,4973,22/02/2012 0:00,MINILYA BRIDGE,WA,-23.8161,114.0103,NULL,,,,,,,
61643,Wind,7113,22/02/2012 11:41,FITZROY CROSSING,WA,-18.1781,125.5914,Severe wind gust at fitzroy crossing,,,,,,,
61644,Wind,7114,23/02/2012 10:55,VARANUS ISLAND,WA,-20.6497,115.5758,evening thunderstorm produced a severe wind gust of 51 knots at varanus island,,,,,,,
61645,Rain,4974,24/02/2012 0:00,KUNUNURRA AERODROME,WA,-15.7844,128.7133,Heavy rainfall at Kununurra Aerodrome associated with thunderstorm activity,,,,,,,
61646,Rain,4975,28/02/2012 0:00,CUBALLING,WA,-32.8206,117.1586,Heavy rainfall near Cuballing and Webster recieved 61mm,,,,,,,
61647,Rain,4976,28/02/2012 18:00,MOUNT PARABURDOO,WA,-23.2272,117.6678,A thunderstorm that moved over Paraburdoo around 2am.,,,,,,,
61648,Rain,4977,25/02/2015 9:00,NINGHAN,WA,-30.1653,117.5847,A mid-level disturbance produced thunderstorms and heavy rainfall in the Gascoyne%D ARI of between 10-20 years,,,,,,,
61649,Wind,7115,11/05/2012 3:00,Little Pidgeon island,WA,-28,113,"An area of thunderstorms produced a tornado which caused extensive damage to two shacks, a jetty and casued a boat to break its moorings.",,,,,,,
61650,Wind,7116,7/05/2012 11:00,CAPE NATURALISTE,WA,-33.5314,115.0025,The passage of a cold front across the SW of the state produced an approximate 13 hPa westerly gradient and some strong gusts.,,,,,,,
61651,Hail,3995,13/05/2012 6:40,ALBANY,WA,-35.0175,117.8839,A line of thunderstorms formed around midday WST from around Cranbrook to Mt Barker to Albany,,,,,,,
61653,Rain,4978,31/05/2012 0:00,WALPOLE,WA,-34.9781,116.7331,31st of May to 1st of June%D                                                     Prcp                                                               %D                                            Prcp      Perd                                                               %D Station Name          Stn no Date          (mm)  QF (days)                                                              %D -------------------- ------- ----------- ------ --- ------                                                              %D WARNER GLEN           009613 01-Jun-2012  106.4  00      1                                                              %D NORTH WALPOLE         009998 01-Jun-2012   93.2  00      1                                                              %D WARRA JARRA           009865 01-Jun-2012   84.0  00      1                                                              %D WALPOLE               009611 01-Jun-2012   70.0  00      1                                                              %D FOREST GROVE          009547 01-Jun-2012   63.0  00      1                                                              %D WITCHCLIFFE           009746 01-Jun-2012   56.4  00      1                                                              %D PORONGURUP SOUTH      109512 01-Jun-2012   55.6  00      1,,,,,,,
61654,Tornado,1265,7/06/2012 4:00,DIANELLA,WA,-31.8878,115.8742,significant damage to about 20 homes and felled trees and power lines. Most were minor roof damage but about 10 buildings were more severely damaged.,,,,,,,
61655,Wind,7117,10/06/2012 5:45,CAPE NATURALISTE,WA,-33.5314,115.0025,%D Station Name  Maximum wind gust (km/h)  Maximum wind gust (kn)  Direction in degrees  Time WST%D Cape Naturaliste 146 79 229 1345%D Busselton Jetty 135 73 260 1416%D Rottnest Island 119 64 301 1334%D Mandurah 119 64 277 1404%D Garden Island 117 63 271 1356%D Katanning 117 63 324 1610%D Bunbury 111 60 258 1434%D Dwellingup 107 58 281 1434%D Busselton Aero 106 57 214 1420%D Jandakot Aero 106 57 301 1353%D Albany Airport 98 53 285 1752%D Bickley 98 53 300 1357%D Gooseberry Hill 96 52 268 1412%D Swanborne 96 52 286 1348%D Pearce RAAF 94 51 324 1328%D Champion Lakes 94 51 316 1414%D North Walpole 93 50 263 1658,,,,,,,
61656,Rain,4979,10/06/2012 0:00,NABAWA,WA,-28.4997,114.7894, %D %D                                                      Prcp                                                               %D                                            Prcp      Perd                                                               %D Station Name          Stn no Date          (mm)  QF (days)                                                              %D -------------------- ------- ----------- ------ --- ------                                                              %D NABAWA                008028 11-Jun-2012   72.0  00      3                                                              %D SANDY ROAD            509082 11-Jun-2012   62.0  00      1                                                              %D GERALDTON TOWN        008050 11-Jun-2012   61.0  00      4                                                              %D DONNYBROOK EAST       009991 11-Jun-2012   54.0  00      1                                                              %D DINGO ROAD            509119 11-Jun-2012   53.0  00      1                                                              %D %D,,,,,,,
61657,Wind,7118,11/06/2012 1:51,JANDAKOT AIRPORT,WA,-32.0997,115.8761, %D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (º)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D JANDAKOT AERO       009172 11-Jun-2012  049    091  00  296  00 0951   00                                               %D CAPE LEEUWIN        009518 11-Jun-2012  063    117  00  280  00 0925   00                                               %D CAPE NATURALISTE    009519 11-Jun-2012  061    113  00  266  00 0954   00,,,,,,,
61657,Rain,4980,12/06/2012 0:00,DONNYBROOK,WA,-33.5767,115.8214,NULL,,,,,,,
61658,Wind,7119,20/06/2012 4:00,CAPE LEEUWIN,WA,-34.3767,115.1358,A cold front and associated cold pool produced strong wind gusts. FESA received 10 calls from Perth and Bunbury due to flooding or water damage early on 19 June with the initial passage of the front. The strong wind gusts were associated with a secondary system which developed in the cold air field behind the leading front.,,,,,,,
61661,Wind,7120,6/08/2012 0:00,CAPE LEEUWIN,WA,-34.3767,115.1358,strong wind gust,,,,,,,
61662,Wind,7121,12/08/2012 13:02,CAPE NATURALISTE,WA,-33.5314,115.0025,Strong wind gust at Cape Naturaliste,,,,,,,
61663,Wind,7122,21/08/2012 0:04,MUNGLINUP West,WA,-33.7078,120.8647,NULL,,,,,,,
61664,Wind,7123,21/08/2012 21:54,CAPE LEEUWIN,WA,-34.3767,115.1358,NULL,,,,,,,
